Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A02001_001	SE_A02001_002	SE_A02001_003	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_A12003_001	SE_A12003_002	SE_A12003_003	SE_A17002_001	SE_A17002_002	SE_A17002_003	SE_A17002_004	SE_A17002_005	SE_A17002_006	SE_A17002_007	SE_A17005_001	SE_A17005_002	SE_A17005_003	SE_A14006_001	SE_A10018_001	SE_A10018_002	SE_A10018_003	SE_A14026_001	SE_A14026_002	SE_A14026_003	SE_A14026_004	SE_A14026_005	SE_A10044_001	SE_A10044_002	SE_A10044_003	SE_A10047_001	SE_A10047_002	SE_A10047_003	SE_A10047_004	SE_A10036_001	SE_A18009_001	SE_A10041_001	SE_A10041_002	SE_A10041_003	SE_A10041_004	SE_A10041_005	SE_A10041_006	SE_A10041_007	SE_A10041_008	SE_B09001_001	SE_B09001_002	SE_B09001_003	SE_B09001_004	SE_B09001_005	SE_B09001_006	SE_B09001_007	SE_B09001_008
"60660623"	"86000US60623"	"60623 ZCTA5"	"60623 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031266"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60623"	""	""	""	""	""	""	""	""	""	""	""	""	88137	16454.48	5.35641207604051	88137	43386	44751	88137	7785	7671	7768	4493	10077	13117	11454	10437	8140	4169	2161	865	88137	38170	28227	347	182	0	20293	918	50343	21621	14444	10106	2981	953	168	70	5604	502	5102	63314	36310	0	36310	31665	4645	27004	36310	31665	4645	30048	24958	2395	22563	12984	22919	37288	61231	106896	30717	24958	5759	5759	1081	201	4477	140800	799	8484	5251	507	196	311	5	4739	3233	30148	1510	4973	4817	7519	5556	4433	1340
"60660624"	"86000US60624"	"60624 ZCTA5"	"60624 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031267"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60624"	""	""	""	""	""	""	""	""	""	""	""	""	38134	10787.95	3.53486850132124	38134	17973	20161	38134	3603	3166	3313	1932	4793	5080	4700	4353	3256	2199	1328	411	38134	1058	35566	43	53	25	1110	279	21327	5689	7722	6289	1183	382	36	26	2491	230	2261	27279	12909	0	12909	10581	2328	14370	12909	10581	2328	22160	11912	2090	9822	8299	16533	30134	58071	99808	15834	11912	3922	3922	743	194	2985	159100	877	3157	2031	266	105	161	0	1765	1126	9881	435	1461	1667	2270	1934	1628	486
"60660625"	"86000US60625"	"60625 ZCTA5"	"60625 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031268"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60625"	""	""	""	""	""	""	""	""	""	""	""	""	79157	20311.04	3.89724045053491	79157	39648	39509	79157	5934	4172	3680	2152	7646	17738	13527	9672	7655	4079	2062	840	79157	51468	3534	154	11287	71	8864	3779	55573	9061	9519	10890	16206	7648	1494	755	3598	129	3469	64838	47661	64	47597	44178	3419	17177	47597	44178	3419	59601	29157	778	28379	23861	46423	75082	118931	217072	32076	29157	2919	2919	1006	220	1693	312100	1037	11233	8281	1317	229	1088	26	6938	2952	41173	1881	5325	5450	9108	12221	6197	991
"60660626"	"86000US60626"	"60626 ZCTA5"	"60626 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031269"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60626"	""	""	""	""	""	""	""	""	""	""	""	""	50090	29372.94	1.70531137596004	50090	24323	25767	50090	2847	2573	2414	881	6758	10503	7860	6451	5015	2728	1256	804	50090	30620	12140	152	3294	0	2055	1829	34617	4870	6344	7977	9209	4581	924	712	2574	53	2521	42004	29453	33	29420	26939	2481	12551	29420	26939	2481	36978	22314	1191	21123	14642	27821	48277	79808	152675	25335	22314	3021	3021	1663	136	1222	187200	918	5231	3903	645	244	401	16	3242	1328	25101	1678	3366	3598	4538	7458	3464	999
"60660628"	"86000US60628"	"60628 ZCTA5"	"60628 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031270"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60628"	""	""	""	""	""	""	""	""	""	""	""	""	68077	6234.465	10.9194606307056	68077	30248	37829	68077	3971	4688	4896	2968	7329	7882	7960	8624	8371	6535	3809	1044	68077	2766	64115	51	218	10	345	572	44225	6825	12320	16704	5332	2491	285	268	4443	144	4299	53738	30565	27	30538	22582	7956	23173	30538	22582	7956	35654	23528	2683	20845	13127	25983	45749	76496	126478	28737	23528	5209	5209	974	555	3680	117900	936	13060	8047	1192	577	615	42	6813	5013	21367	659	3186	2818	4459	4378	4112	1755
"60660629"	"86000US60629"	"60629 ZCTA5"	"60629 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031271"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60629"	""	""	""	""	""	""	""	""	""	""	""	""	115104	16900.51	6.81068174833243	115104	55867	59237	115104	8633	10376	9847	6344	12754	18035	16828	13209	10167	5732	2213	966	115104	41175	23243	537	611	8	46963	2567	67150	21727	23873	15870	4344	1128	110	98	7903	368	7535	84194	55848	0	55848	46150	9698	28346	55848	46150	9698	41471	30979	2433	28546	18905	34345	50125	79612	131416	34803	30979	3824	3824	1122	442	2260	147000	883	17659	12715	1293	534	759	103	11319	4944	43440	1625	6676	7858	10032	8824	6952	1473
"60660630"	"86000US60630"	"60630 ZCTA5"	"60630 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031272"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60630"	""	""	""	""	""	""	""	""	""	""	""	""	57627	12069.89	4.77444451480084	57627	28397	29230	57627	3673	3245	3498	1949	4520	8184	8967	8471	7540	3978	2472	1130	57627	41320	817	143	6728	0	5570	3049	40742	4784	11142	10743	9415	3580	774	304	2405	84	2321	46614	32045	7	32038	29717	2321	14569	32038	29717	2321	67469	20854	910	19944	27482	51766	80752	121802	198101	22279	20854	1425	1425	180	216	1029	274400	1005	12945	8514	1447	265	1182	66	7001	4431	28273	1136	4051	4915	6957	6708	3567	939
"60660631"	"86000US60631"	"60631 ZCTA5"	"60631 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031273"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60631"	""	""	""	""	""	""	""	""	""	""	""	""	28238	7589.937	3.72045275885448	28238	13214	15024	28238	1406	1662	1537	937	1435	3739	4104	4105	3974	2160	1929	1250	28238	25800	277	5	739	18	546	853	21261	1339	5136	6490	5080	2482	521	213	868	29	839	23326	15279	0	15279	14575	704	8047	15279	14575	704	79458	11596	324	11272	29799	62045	93346	145448	241159	12654	11596	1058	1058	58	134	866	323200	1119	8678	5388	1062	189	873	25	4301	3290	13868	1092	2426	2479	3080	3029	1613	149
"60660632"	"86000US60632"	"60632 ZCTA5"	"60632 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031274"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60632"	""	""	""	""	""	""	""	""	""	""	""	""	91668	12342.68	7.4269131748873	91668	47103	44565	91668	6566	7934	8166	5120	10230	13562	14320	10604	7602	4525	2017	1022	91668	47169	1528	817	4327	16	36237	1574	53652	21237	17859	9821	3534	907	176	118	6473	335	6138	67248	43635	2	43633	38483	5150	23613	43633	38483	5150	40829	24405	878	23527	20883	34040	49139	75597	130683	27262	24405	2857	2857	605	329	1923	163700	828	12881	8462	982	412	570	87	7393	4419	36827	1409	6319	6520	8862	7641	4708	1368
"60660633"	"86000US60633"	"60633 ZCTA5"	"60633 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031275"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60633"	""	""	""	""	""	""	""	""	""	""	""	""	12817	1247.928	10.2706267364945	12817	6605	6212	12817	647	756	924	395	1150	2091	1370	2064	1704	795	683	238	12817	8987	2961	39	25	0	533	272	8945	1300	3247	3005	902	397	57	37	661	60	601	10381	6302	4	6298	5581	717	4079	6298	5581	717	50754	4721	355	4366	15836	37905	64047	97200	169164	5218	4721	497	497	178	110	209	118400	904	3268	1751	184	88	96	3	1564	1517	5479	454	1210	815	1109	969	753	169
"60660634"	"86000US60634"	"60634 ZCTA5"	"60634 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031276"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60634"	""	""	""	""	""	""	""	""	""	""	""	""	73382	10316.92	7.1127819897235	73382	35584	37798	73382	4908	4340	4203	2599	5879	11746	9210	10442	9900	5679	3004	1472	73382	58222	1235	146	3405	78	8791	1505	51453	7603	16515	15356	8205	3064	383	327	3431	118	3313	58959	39807	69	39738	37048	2690	19152	39738	37048	2690	58184	25559	678	24881	26017	45273	72030	108998	170585	27981	25559	2422	2422	277	266	1879	232100	983	18232	11925	1571	400	1171	113	10241	6307	35730	1113	4336	5109	8806	9339	5597	1430
"60660636"	"86000US60636"	"60636 ZCTA5"	"60636 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031277"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60636"	""	""	""	""	""	""	""	""	""	""	""	""	35779	9145.652	3.91213202532213	35779	16827	18952	35779	2378	2326	2825	1557	3549	5118	4141	4748	3755	3203	1681	498	35779	778	32705	11	112	10	1574	589	23144	5167	9521	6408	1452	521	67	8	2148	187	1961	27840	15224	0	15224	10299	4925	12616	15224	10299	4925	27475	11258	1645	9613	11571	21637	36061	59468	103604	14842	11258	3584	3584	624	800	2160	89200	867	5370	2778	349	161	188	28	2401	2592	9591	451	1005	1315	2531	1902	1722	665
"60660637"	"86000US60637"	"60637 ZCTA5"	"60637 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031278"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60637"	""	""	""	""	""	""	""	""	""	""	""	""	49158	10912.1	4.50490658643978	49158	21577	27581	49158	3722	3639	3282	1945	8240	7009	5448	5387	5203	3127	1461	695	49158	7562	38106	175	1971	0	282	1062	28330	3901	5906	9248	4105	3110	760	1300	4545	148	4397	37883	20248	6	20242	16535	3707	17635	20242	16535	3707	27091	18877	2461	16416	8950	19603	38283	75846	173953	24492	18877	5615	5615	2460	405	2750	170500	899	4937	3273	602	164	438	54	2617	1664	15120	1109	3255	2901	2338	2911	1591	1015
"60660638"	"86000US60638"	"60638 ZCTA5"	"60638 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031279"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60638"	""	""	""	""	""	""	""	""	""	""	""	""	57746	5201.66	11.101455296318	57746	28557	29189	57746	3753	3624	4063	2089	4972	7529	8673	7914	6917	4574	2400	1238	57746	42538	1721	126	531	0	10571	2259	39245	6659	13384	11363	5326	2189	216	108	2807	113	2694	45541	30056	0	30056	27031	3025	15485	30056	27031	3025	64408	19865	843	19022	27667	51438	76853	112872	175246	21028	19865	1163	1163	176	330	657	195500	934	15266	9657	1525	440	1085	20	8112	5609	26061	1288	3900	4914	6101	5457	3699	702
"60660639"	"86000US60639"	"60639 ZCTA5"	"60639 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031280"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60639"	""	""	""	""	""	""	""	""	""	""	""	""	90211	18496.37	4.87722645819208	90211	45209	45002	90211	7640	7912	6049	3999	10340	13670	13379	10598	9309	4685	1912	718	90211	30660	11686	286	921	31	44732	1895	54271	21079	15954	11516	4008	1400	265	49	5523	259	5264	67374	45207	9	45198	40101	5097	22167	45198	40101	5097	39913	25457	1893	23564	18647	31985	49613	77223	131429	28312	25457	2855	2855	554	195	2106	190700	925	11242	8742	883	279	604	110	7749	2500	38700	1326	4988	5792	9801	8579	6632	1582
"60660640"	"86000US60640"	"60640 ZCTA5"	"60640 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031281"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60640"	""	""	""	""	""	""	""	""	""	""	""	""	67088	27870.66	2.40711926078422	67088	34561	32527	67088	3090	2582	1959	808	4547	16893	11517	9569	8004	4221	2515	1383	67088	42432	12573	273	7557	55	2351	1847	54102	5718	8467	10938	17694	8070	2186	1029	1041	58	983	59184	41950	15	41935	38625	3310	17234	41935	38625	3310	47390	34543	2232	32311	15668	35573	62046	105173	209779	37748	34543	3205	3205	1589	136	1480	272100	920	10226	7932	1269	332	937	64	6599	2294	35275	1351	3703	5035	8210	11899	3868	1209
"60660641"	"86000US60641"	"60641 ZCTA5"	"60641 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031282"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60641"	""	""	""	""	""	""	""	""	""	""	""	""	70642	17477.85	4.04180135197538	70642	35110	35532	70642	4718	4281	3963	2561	6258	12448	10350	10000	8771	4318	2053	921	70642	45687	1797	195	3102	114	17117	2630	48861	10523	12630	12077	8739	3943	569	380	3280	149	3131	56913	40674	24	40650	37506	3144	16239	40650	37506	3144	53158	24671	1091	23580	23823	41139	64679	105038	185840	27065	24671	2394	2394	560	120	1714	259700	934	12272	8548	1229	370	859	22	7297	3724	35548	1106	4061	5982	9536	8439	5426	998
"60660642"	"86000US60642"	"60642 ZCTA5"	"60642 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031283"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60642"	""	""	""	""	""	""	""	""	""	""	""	""	19508	11458.57	1.70248124701736	19508	9952	9556	19508	1163	557	493	166	1453	8256	3165	1778	1197	874	322	84	19508	14381	1875	17	999	0	1483	753	15676	1460	1498	2565	6715	2443	845	150	181	0	181	17244	14444	0	14444	13667	777	2800	14444	13667	777	82404	9185	146	9039	32025	67707	102244	158621	250001	10168	9185	983	983	323	19	641	380000	1412	3342	2803	388	136	252	31	2384	539	12358	695	2781	3769	2421	1512	972	208
"60660643"	"86000US60643"	"60643 ZCTA5"	"60643 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031284"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60643"	""	""	""	""	""	""	""	""	""	""	""	""	50507	6875.077	7.34639079408862	50507	23327	27180	50507	2660	2676	3673	2027	4298	4590	6113	7647	7565	4522	3354	1382	50507	11720	36759	28	86	0	494	1420	35173	3316	7510	11882	6267	4668	996	534	2548	69	2479	40855	24303	0	24303	21179	3124	16552	24303	21179	3124	59686	17919	1200	16719	23132	46399	77949	123071	211933	19722	17919	1803	1803	272	299	1232	175100	944	13514	9547	1324	452	872	102	8121	3967	19682	966	2795	3271	4101	4605	2804	1140
"60660644"	"86000US60644"	"60644 ZCTA5"	"60644 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031285"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60644"	""	""	""	""	""	""	""	""	""	""	""	""	49645	14169.09	3.50375445754961	49645	22967	26678	49645	4333	3770	3406	2443	5564	6643	5431	6454	5806	3212	1826	757	49645	1692	46188	56	20	54	1288	347	30129	7136	11130	8612	2197	904	65	85	3038	132	2906	37303	19102	0	19102	15513	3589	18201	19102	15513	3589	26892	16490	2404	14086	9965	21031	33962	60747	112076	19222	16490	2732	2732	1082	114	1536	155400	861	4615	2980	385	131	254	8	2587	1635	14817	467	1787	2112	4233	2955	2372	891
"60660645"	"86000US60645"	"60645 ZCTA5"	"60645 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031286"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60645"	""	""	""	""	""	""	""	""	""	""	""	""	47131	20877.11	2.25754482260149	47131	23260	23871	47131	4065	3563	3012	1942	3529	6940	6694	6146	5679	3021	1655	885	47131	27611	8380	234	7855	0	1450	1601	31020	5245	6448	6404	8063	3559	690	611	2090	92	1998	35785	22846	0	22846	20339	2507	12939	22846	20339	2507	49132	16074	1141	14933	20966	40309	64033	109867	197581	17862	16074	1788	1788	837	119	832	257300	995	8093	5475	849	168	681	18	4608	2618	19144	1492	4105	3001	3665	4093	2290	498
"60660646"	"86000US60646"	"60646 ZCTA5"	"60646 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031287"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60646"	""	""	""	""	""	""	""	""	""	""	""	""	27454	6005.12	4.57176558346988	27454	13109	14345	27454	1816	1961	1613	735	1557	3012	3492	4196	3270	2788	1901	1113	27454	23278	201	5	2790	0	630	550	19772	1458	3636	4409	6271	2817	700	481	802	79	723	21733	13732	0	13732	12872	860	8001	13732	12872	860	79079	10676	350	10326	26264	58960	102529	165288	250001	11501	10676	825	825	132	63	630	369500	888	7794	4710	1016	136	880	19	3675	3084	12060	926	2132	2198	2834	2931	881	158
"60660647"	"86000US60647"	"60647 ZCTA5"	"60647 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031288"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60647"	""	""	""	""	""	""	""	""	""	""	""	""	88866	21958.83	4.04693766920928	88866	44898	43968	88866	6546	4887	4529	2691	8771	24944	14831	9437	6321	3678	1697	534	88866	67514	5808	213	2490	40	9609	3192	61442	9003	12557	11401	18370	7525	1853	733	3547	160	3387	72049	53582	7	53575	50374	3201	18467	53575	50374	3201	61028	34086	1519	32567	22138	46257	77223	126151	240572	38122	34086	4036	4036	759	107	3170	337500	1092	12583	10163	1407	324	1083	98	8658	2420	46756	1677	7967	9878	12442	9186	4673	933
"60660649"	"86000US60649"	"60649 ZCTA5"	"60649 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031289"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60649"	""	""	""	""	""	""	""	""	""	""	""	""	45218	15431.74	2.93019504337472	45218	19180	26038	45218	3300	2872	2493	1739	4515	5658	6090	6196	5949	3549	2118	739	45218	1701	42086	148	250	0	374	659	30299	3585	7099	12088	4423	2380	485	239	2378	68	2310	36064	20998	0	20998	16866	4132	15066	20998	16866	4132	26246	20735	2597	18138	8976	18487	35247	64455	120721	26322	20735	5587	5587	2193	283	3111	159100	826	4613	3319	565	87	478	61	2693	1294	16015	476	1510	2370	3499	3717	2795	1648
"60660651"	"86000US60651"	"60651 ZCTA5"	"60651 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60651"	""	""	""	""	""	""	""	""	""	""	""	""	61759	17664.57	3.49620654613072	61759	28798	32961	61759	4705	4822	4240	2986	6920	8983	7866	7341	7074	4352	2047	423	61759	8668	34867	59	305	0	16513	1347	38086	9896	13953	9568	3289	1228	123	29	3507	69	3438	46901	27624	0	27624	22835	4789	19277	27624	22835	4789	34397	19080	2419	16661	13419	26977	43101	72364	126377	22198	19080	3118	3118	520	305	2293	152600	921	7918	5653	790	234	556	73	4790	2265	21849	834	2974	3262	5431	4810	3380	1158
"60660652"	"86000US60652"	"60652 ZCTA5"	"60652 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031291"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60652"	""	""	""	""	""	""	""	""	""	""	""	""	43228	8616.699	5.01677034797072	43228	21108	22120	43228	2739	3199	3570	2104	4857	5043	5490	6923	4945	2755	938	665	43228	11614	20524	123	320	12	9177	1458	26759	4364	8030	8863	3571	1689	129	113	2779	57	2722	32983	22676	0	22676	19780	2896	10307	22676	19780	2896	64574	13131	692	12439	29487	52299	77864	109816	172071	13916	13131	785	785	158	213	414	158700	1026	10833	8633	1202	330	872	16	7415	2200	18777	586	2899	3624	3363	4540	2926	839
"60660653"	"86000US60653"	"60653 ZCTA5"	"60653 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031292"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60653"	""	""	""	""	""	""	""	""	""	""	""	""	31045	13305.52	2.33324208451931	31045	13304	17741	31045	2382	2180	2293	1277	3091	3836	4986	3342	3366	2332	1343	617	31045	1591	28293	61	376	14	191	519	19822	3154	4393	6541	3072	2084	320	258	1641	13	1628	23732	14665	0	14665	11506	3159	9067	14665	11506	3159	26176	13892	2049	11843	9237	17473	37290	75662	152879	16149	13892	2257	2257	719	169	1369	223600	726	3036	2586	372	120	252	8	2206	450	10349	432	1972	1842	2223	1830	1336	714
"60660654"	"86000US60654"	"60654 ZCTA5"	"60654 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031293"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60654"	""	""	""	""	""	""	""	""	""	""	""	""	17328	28502.86	0.607939110142595	17328	8617	8711	17328	860	235	104	18	1299	7580	3393	1633	1554	469	158	25	17328	13451	927	51	2069	0	170	660	14812	264	517	1627	6989	3365	1585	465	46	0	46	16111	13907	0	13907	13096	811	2204	13907	13096	811	93848	11526	176	11350	42489	78101	120240	205662	250001	12744	11526	1218	1218	162	150	906	401200	1930	4346	3316	555	6	549	0	2761	1030	11736	1197	4437	2701	1398	679	678	646
"60660655"	"86000US60655"	"60655 ZCTA5"	"60655 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031294"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60655"	""	""	""	""	""	""	""	""	""	""	""	""	28741	6523.237	4.4059416491505	28741	13881	14860	28741	2163	1663	1958	1427	2595	3420	4150	4283	3762	2001	877	442	28741	25649	1863	30	435	0	337	427	18935	674	4153	6370	4785	2540	299	114	1729	37	1692	22469	15147	18	15129	14374	755	7322	15129	14374	755	91102	10078	271	9807	43917	78405	106399	148372	218054	10737	10078	659	659	58	232	369	232600	1036	8759	6311	998	109	889	0	5313	2448	13772	1352	2070	2222	3031	3286	1418	393
"60660656"	"86000US60656"	"60656 ZCTA5"	"60656 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031295"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60656"	""	""	""	""	""	""	""	""	""	""	""	""	27926	8543.362	3.26873638024578	27926	13886	14040	27926	1784	1580	1435	704	1274	4439	4574	3838	3646	2584	1398	670	27926	23471	334	56	2046	15	1148	856	21149	1965	5347	6159	5030	2089	271	288	650	9	641	22829	15387	0	15387	14383	1004	7442	15387	14383	1004	58177	11887	522	11365	24741	48011	73191	109148	188007	12613	11887	726	726	34	24	668	250100	1019	7761	4489	666	207	459	21	3802	3272	13606	580	2630	2456	3349	2896	1511	184
"60660657"	"86000US60657"	"60657 ZCTA5"	"60657 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031296"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60657"	""	""	""	""	""	""	""	""	""	""	""	""	70105	30835.78	2.27349547565471	70105	34375	35730	70105	3801	1874	1495	605	8496	27295	9692	6449	4941	3064	1745	648	70105	60714	1847	105	4819	20	681	1919	53834	933	2561	6645	25371	11960	4525	1839	752	50	702	62697	51848	13	51835	50242	1593	10849	51835	50242	1593	84319	36872	429	36443	38083	65893	105393	168943	250001	40134	36872	3262	3262	1327	274	1661	389700	1370	13605	10402	1655	276	1379	26	8721	3203	46113	1655	5381	9270	13963	10904	3810	1130
"60660659"	"86000US60659"	"60659 ZCTA5"	"60659 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0031297"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"606"	"60659"	""	""	""	""	""	""	""	""	""	""	""	""	38995	19234.79	2.02731557057407	38995	20082	18913	38995	2517	2785	2670	1422	3578	7143	5528	4178	4559	2649	1429	537	38995	21482	3247	125	10788	0	1633	1720	26023	4350	5955	6081	6187	2478	739	233	1812	24	1788	30662	20946	0	20946	19264	1682	9716	20946	19264	1682	51527	12452	677	11775	22725	41125	65538	104510	184742	14260	12452	1808	1808	1037	64	707	272500	1063	5245	3701	497	92	405	89	3115	1544	18222	1090	3420	2709	3733	4311	2543	416
